timestamp,monotonic_s,container_memory_bytes,container_memory_peak_bytes,container_anon_bytes,container_file_bytes,container_swap_bytes,container_swap_peak_bytes,host_mem_available_bytes,host_swap_total_bytes,host_swap_used_bytes,pids_current,cpu_usage_usec,cpu_user_usec,cpu_system_usec,oom_events,oom_kill_events
2026-08-31T02:43:29.161982+00:00,98.110,7684706304,7810641920,7500730368,134586368,0,0,8082268160,25769799680,12288,58,221205923,202042422,19163500,0,0
2026-08-31T02:43:30.162882+00:00,99.111,7786987520,7888248832,7602839552,134586368,0,0,8074559488,25769799680,12288,58,228912278,209574859,19337419,0,0
2026-08-31T02:43:31.163823+00:00,100.112,7772291072,7888248832,7588122624,134586368,0,0,8080941056,25769799680,12288,58,236608205,217145245,19462960,0,0
2026-08-31T02:43:32.164860+00:00,101.113,7824277504,7890378752,7639965696,134586368,0,0,8018264064,25769799680,12288,58,244422563,224817030,19605533,0,0
2026-08-31T02:43:33.165876+00:00,102.114,7830638592,7993577472,7646363648,134586368,0,0,8028651520,25769799680,12288,58,252125986,232283635,19842350,0,0
2026-08-31T02:43:34.169567+00:00,103.118,7763460096,7993577472,7577128960,134586368,0,0,8112168960,25769799680,12288,58,259984155,240047549,19936605,0,0
2026-08-31T02:43:35.170614+00:00,104.119,7736467456,7993577472,7549714432,134586368,0,0,8157339648,25769799680,12288,58,267716783,247515263,20201520,0,0
2026-08-31T02:43:36.171735+00:00,105.120,7787282432,8000589824,7600918528,134586368,0,0,8094670848,25769799680,12288,58,275496383,255093230,20403153,0,0
2026-08-31T02:43:37.172679+00:00,106.121,7881834496,8000589824,7695003648,134586368,0,0,8014086144,25769799680,12288,58,283231095,262676146,20554948,0,0
2026-08-31T02:43:38.173683+00:00,107.122,7916142592,8000589824,7731486720,134586368,0,0,8003342336,25769799680,12288,58,291154982,270472898,20682084,0,0
2026-08-31T02:43:39.174696+00:00,108.123,7877169152,8023621632,7693029376,134586368,0,0,8002150400,25769799680,12288,58,298884523,278048949,20835574,0,0
2026-08-31T02:43:40.175677+00:00,109.124,7964393472,8058900480,7779762176,134586368,0,0,7942152192,25769799680,12288,58,306545810,285546865,20998945,0,0
2026-08-31T02:43:41.176787+00:00,110.125,7900729344,8098648064,7716175872,134586368,0,0,7976108032,25769799680,12288,58,314355355,293193421,21161933,0,0
2026-08-31T02:43:42.177802+00:00,111.126,8077664256,8098648064,7892824064,134586368,0,0,7824162816,25769799680,12288,58,322253974,300967264,21286710,0,0
2026-08-31T02:43:43.178782+00:00,112.127,7796486144,8098648064,7611981824,134586368,0,0,8086740992,25769799680,12288,58,329963683,308539448,21424235,0,0
2026-08-31T02:43:44.179762+00:00,113.128,7815364608,8098648064,7631060992,134586368,0,0,8095035392,25769799680,12288,58,337760840,316179381,21581458,0,0
2026-08-31T02:43:45.180879+00:00,114.129,7815819264,8098648064,7631699968,134586368,0,0,8102920192,25769799680,12288,58,345486374,323719383,21766990,0,0
2026-08-31T02:43:46.181815+00:00,115.130,7852982272,8098648064,7666548736,134586368,0,0,8046694400,25769799680,12288,58,353433983,331499164,21934819,0,0
2026-08-31T02:43:47.182757+00:00,116.131,7853178880,8098648064,7666548736,134586368,0,0,8047255552,25769799680,12288,58,361330825,339256878,22073946,0,0
2026-08-31T02:43:48.183814+00:00,117.132,7859085312,8098648064,7672664064,134586368,0,0,8042610688,25769799680,12288,58,369205484,346979745,22225739,0,0
2026-08-31T02:43:49.184688+00:00,118.133,7797243904,8098648064,7611219968,134586368,0,0,8110919680,25769799680,12288,58,376986922,354693110,22293812,0,0
2026-08-31T02:43:50.185591+00:00,119.134,7927103488,8098648064,7740272640,134586368,0,0,8003952640,25769799680,12288,58,384682136,362218870,22463266,0,0
2026-08-31T02:43:51.186724+00:00,120.135,7851642880,8098648064,7667019776,134586368,0,0,8090341376,25769799680,12288,58,392306945,369704031,22602913,0,0
2026-08-31T02:43:52.189558+00:00,121.138,7944949760,8098648064,7760461824,134586368,0,0,7959531520,25769799680,12288,58,400077437,377269056,22808380,0,0
2026-08-31T02:43:53.190616+00:00,122.139,7937806336,8098648064,7753420800,134586368,0,0,7993311232,25769799680,12288,58,407880811,385032640,22848170,0,0
2026-08-31T02:43:54.191698+00:00,123.140,7886114816,8098648064,7701577728,134586368,0,0,8019939328,25769799680,12288,58,415515593,392504707,23010886,0,0
2026-08-31T02:43:55.193495+00:00,124.142,7871016960,8098648064,7686221824,134586368,0,0,8056598528,25769799680,12288,58,423325560,400175920,23149639,0,0
2026-08-31T02:43:56.194465+00:00,125.143,7811907584,8098648064,7627702272,134586368,0,0,8108793856,25769799680,12288,58,431105494,407871562,23233931,0,0
2026-08-31T02:43:57.195352+00:00,126.144,7896997888,8098648064,7712178176,134586368,0,0,8001359872,25769799680,12288,58,438808899,415415745,23393154,0,0
2026-08-31T02:43:58.197855+00:00,127.146,7902695424,8103731200,7718432768,134586368,0,0,7984918528,25769799680,12288,58,446386681,422750434,23636247,0,0
2026-08-31T02:43:59.198879+00:00,128.147,7945154560,8103731200,7760539648,134586368,0,0,7947673600,25769799680,12288,58,454284818,430441202,23843616,0,0
2026-08-31T02:44:00.200015+00:00,129.148,7921897472,8103731200,7737389056,134586368,0,0,7987736576,25769799680,12288,58,461971351,437972680,23998671,0,0
2026-08-31T02:44:01.201258+00:00,130.149,8054927360,8164704256,7869919232,134586368,0,0,7856087040,25769799680,12288,58,469675019,445361900,24313119,0,0
2026-08-31T02:44:02.202294+00:00,131.150,8068091904,8164704256,7881564160,134586368,0,0,7843835904,25769799680,12288,58,477430365,453055725,24374639,0,0
2026-08-31T02:44:03.203365+00:00,132.152,8043319296,8164704256,7857102848,134586368,0,0,7879561216,25769799680,12288,58,485059382,460537716,24521666,0,0
2026-08-31T02:44:04.204258+00:00,133.152,7943028736,8166400000,7757393920,134586368,0,0,7950872576,25769799680,12288,58,492844045,468188875,24655170,0,0
2026-08-31T02:44:05.205270+00:00,134.153,8052965376,8166400000,7866703872,134586368,0,0,7841345536,25769799680,12288,58,500645930,475845787,24800143,0,0
2026-08-31T02:44:06.206170+00:00,135.154,8115757056,8194269184,7928143872,134586368,0,0,7788290048,25769799680,12288,58,508415315,483470815,24944500,0,0
2026-08-31T02:44:07.207143+00:00,136.155,7972974592,8194269184,7787343872,134586368,0,0,7906000896,25769799680,12288,58,516143178,491118965,25024213,0,0
2026-08-31T02:44:08.209727+00:00,137.158,8068378624,8194269184,7882706944,134586368,0,0,7806631936,25769799680,12288,58,523926304,498808639,25117664,0,0
2026-08-31T02:44:09.210815+00:00,138.159,8122155008,8194269184,7936471040,134586368,0,0,7778856960,25769799680,12288,58,529881811,504675602,25206208,0,0
2026-08-31T02:44:10.213451+00:00,139.162,8385671168,8531935232,8199372800,134586368,0,0,7471808512,25769799680,12288,58,536982296,511292208,25690088,0,0
2026-08-31T02:44:11.214455+00:00,140.163,8344264704,8531935232,8157728768,134586368,0,0,7545176064,25769799680,12288,58,542362172,516519056,25843115,0,0
2026-08-31T02:44:12.215357+00:00,141.164,8393408512,8636690432,8206610432,134586368,0,0,7498387456,25769799680,12288,58,550202497,523907335,26295162,0,0
2026-08-31T02:44:13.217817+00:00,142.166,8278564864,8636690432,8091779072,134586368,0,0,7585771520,25769799680,12288,58,557975077,531487821,26487256,0,0
2026-08-31T02:44:14.219406+00:00,143.168,8251740160,8636690432,8064897024,134586368,0,0,7595773952,25769799680,12288,58,565639902,538921975,26717927,0,0
2026-08-31T02:44:15.220494+00:00,144.169,8177389568,8636690432,7990669312,134586368,0,0,7672434688,25769799680,12288,58,572403024,545659936,26743088,0,0
2026-08-31T02:44:16.221474+00:00,145.170,8479105024,8636690432,8291667968,134586368,0,0,7380422656,25769799680,12288,58,578858540,551774432,27084107,0,0
2026-08-31T02:44:17.225545+00:00,146.174,8460132352,8759783424,8272228352,134586368,0,0,7403769856,25769799680,12288,58,586624341,559353873,27270468,0,0
2026-08-31T02:44:18.226611+00:00,147.175,8362770432,8759783424,8175374336,134586368,0,0,7494090752,25769799680,12288,58,594363599,566970922,27392676,0,0
2026-08-31T02:44:19.227650+00:00,148.176,8362835968,8759783424,8175374336,134586368,0,0,7507173376,25769799680,12288,58,599627254,572133008,27494245,0,0
2026-08-31T02:44:20.228529+00:00,149.177,8286445568,8759783424,8099262464,134586368,0,0,7512731648,25769799680,12288,58,607435810,579717044,27718766,0,0
2026-08-31T02:44:21.229401+00:00,150.178,8214495232,8759783424,8027455488,134586368,0,0,7603044352,25769799680,12288,58,613171847,585348114,27823733,0,0
2026-08-31T02:44:22.230843+00:00,151.179,8621899776,8858329088,8433876992,134586368,0,0,7267618816,25769799680,12288,58,620490451,592096016,28394434,0,0
2026-08-31T02:44:23.231768+00:00,152.180,8651776000,8858329088,8463568896,134586368,0,0,7199035392,25769799680,12288,58,628209006,599592863,28616143,0,0
2026-08-31T02:44:24.232759+00:00,153.181,8515481600,8858329088,8327966720,134586368,0,0,7401193472,25769799680,12288,58,635755081,607124832,28630248,0,0
2026-08-31T02:44:25.238102+00:00,154.186,8490622976,8858329088,8303190016,134586368,0,0,7421612032,25769799680,12288,58,643538782,614827465,28711317,0,0
2026-08-31T02:44:26.239528+00:00,155.188,8277573632,8858329088,8090157056,134586368,0,0,7621820416,25769799680,12288,58,651151913,622410912,28741000,0,0
2026-08-31T02:44:27.240482+00:00,156.189,8230797312,8858329088,8044191744,134586368,0,0,7664189440,25769799680,12288,58,658881264,630110798,28770466,0,0
2026-08-31T02:44:28.241648+00:00,157.190,8230797312,8858329088,8044191744,134586368,0,0,7670480896,25769799680,12288,58,666616658,637812141,28804516,0,0
2026-08-31T02:44:29.242921+00:00,158.191,8262811648,8858329088,8076099584,134586368,0,0,7658909696,25769799680,12288,58,673958349,645032939,28925409,0,0
2026-08-31T02:44:30.243938+00:00,159.192,8225583104,8858329088,8038936576,134586368,0,0,7684136960,25769799680,12288,58,681736714,652755185,28981528,0,0
2026-08-31T02:44:31.244927+00:00,160.193,8101965824,8858329088,7915151360,134586368,0,0,7775981568,25769799680,12288,58,689510668,660481913,29028755,0,0
2026-08-31T02:44:32.245872+00:00,161.194,8101777408,8858329088,7915151360,134586368,0,0,7822123008,25769799680,12288,58,697024370,667978613,29045756,0,0
2026-08-31T02:44:33.246958+00:00,162.195,8101777408,8858329088,7915151360,134586368,0,0,7832608768,25769799680,12288,58,704400382,675334839,29065542,0,0
2026-08-31T02:44:34.247887+00:00,163.196,8101777408,8858329088,7915151360,134586368,0,0,7832608768,25769799680,12288,58,711709154,682629036,29080118,0,0
2026-08-31T02:44:35.248792+00:00,164.197,8101777408,8858329088,7915151360,134586368,0,0,7840997376,25769799680,12288,58,719059102,689966026,29093075,0,0
2026-08-31T02:44:36.249828+00:00,165.198,8101777408,8858329088,7915151360,134586368,0,0,7840997376,25769799680,12288,58,726585921,697477486,29108435,0,0
2026-08-31T02:44:37.250747+00:00,166.199,8101904384,8858329088,7915143168,134586368,0,0,7840997376,25769799680,12288,58,731736580,702598307,29138272,0,0
2026-08-31T02:44:38.252712+00:00,167.201,8102109184,8858329088,7915098112,134586368,0,0,7837335552,25769799680,12288,58,739251563,709967232,29284330,0,0
2026-08-31T02:44:39.253849+00:00,168.202,8102363136,8858329088,7915048960,134586368,0,0,7832387584,25769799680,12288,58,746453331,717027804,29425526,0,0
2026-08-31T02:44:40.254777+00:00,169.203,8101969920,8858329088,7915012096,134586368,0,0,7832645632,25769799680,12288,58,753706405,724139451,29566953,0,0
